hek293	hela	k562
ENSG00000165698	NA	2.15472820744016	1.90400887308289
ENSG00000165714	NA	2.30835094858673	NA
ENSG00000165716	NA	2.1981069988734	2.0880272183167
ENSG00000165724	NA	2.27369558793009	2.06651036136861
ENSG00000165792	NA	2.82151352840477	NA
ENSG00000165801	NA	2.40346370134532	NA
ENSG00000165802	NA	2.86946641008087	NA
ENSG00000165813	NA	2.13987908640124	NA
ENSG00000165828	NA	2.12450422483428	NA
ENSG00000165891	NA	2.25959387888595	NA
ENSG00000165905	NA	2.51295107997249	NA
ENSG00000165915	NA	2.65321251377534	NA
ENSG00000165917	NA	2.17084820364331	NA
ENSG00000165929	NA	2.62818450807341	NA
ENSG00000165943	NA	2.18639121569549	1.85843912590417
ENSG00000165948	NA	2.34635297445064	NA
ENSG00000165996	NA	3.15836249209525	NA
ENSG00000166002	NA	2.29402509409532	NA
ENSG00000166012	NA	2.20951501454263	NA
ENSG00000166024	NA	2.17084820364331	1.80682339290521
ENSG00000166033	NA	2.38021124171161	NA
ENSG00000166073	NA	2.56205482965638	NA
ENSG00000166106	NA	2.13417710757677	NA
ENSG00000166126	NA	2.16016829295851	NA
ENSG00000166130	NA	2.3392526340327	NA
ENSG00000166136	NA	3.15836249209525	2.02975923458816
ENSG00000166147	NA	3.15836249209525	NA
ENSG00000166171	NA	2.22219604630172	2.33245718225723
ENSG00000166181	NA	2.70397882500839	NA
ENSG00000166188	NA	2.16554107672237	NA
ENSG00000166225	NA	2.10653085382238	NA
ENSG00000166250	NA	2.40140054078154	NA
ENSG00000166260	NA	2.80181516858144	NA
ENSG00000166261	NA	2.13417710757677	NA
ENSG00000166262	NA	2.31597034545692	NA
ENSG00000166266	NA	2.2464985807958	NA
ENSG00000166272	NA	2.19312459835446	NA
ENSG00000166275	NA	2.228400358703	1.87297281101956
ENSG00000166295	NA	2.81954393554187	NA
ENSG00000166321	NA	2.17609125905568	NA
ENSG00000166348	NA	2.30835094858673	NA
ENSG00000166352	NA	2.228400358703	NA
ENSG00000166401	NA	2.31597034545692	NA
ENSG00000166407	NA	2.25382243870807	NA
ENSG00000166450	NA	2.32345836684947	NA
ENSG00000166452	NA	2.6232492903979	NA
ENSG00000166455	NA	2.26670196688409	NA
ENSG00000166507	NA	2.32345836684947	NA
ENSG00000166562	NA	3.15836249209525	NA
ENSG00000166578	NA	2.44746813094976	NA
ENSG00000166619	NA	2.28735377271475	NA
ENSG00000166681	NA	3.15836249209525	NA
ENSG00000166741	NA	2.43328968519503	NA
ENSG00000166780	NA	2.68124123737559	NA
ENSG00000166783	NA	2.56913972547246	NA
ENSG00000166803	NA	3.15836249209525	NA
ENSG00000166816	NA	2.23451728351269	NA
ENSG00000166822	NA	2.16016829295851	1.86227746977354
ENSG00000166825	NA	3.09391174104938	NA
ENSG00000166833	NA	2.32345836684947	NA
ENSG00000166839	NA	2.2792105126014	NA
ENSG00000166860	NA	2.09621458534641	1.58182416077565
ENSG00000166881	NA	2.68824179597771	NA
ENSG00000166888	NA	2.68124123737559	NA
ENSG00000166896	NA	2.16016829295851	1.84004976135837
ENSG00000166897	NA	2.42160392686983	NA
ENSG00000166900	NA	2.228400358703	NA
ENSG00000166912	NA	2.2792105126014	NA
ENSG00000166922	NA	2.21590181320403	NA
ENSG00000166963	NA	2.57680189582891	2.02886149066018
ENSG00000166971	NA	2.35449260058944	NA
ENSG00000166979	NA	2.21590181320403	NA
ENSG00000167074	NA	2.15472820744016	NA
ENSG00000167077	NA	2.28735377271475	NA
ENSG00000167094	NA	2.16016829295851	NA
ENSG00000167105	NA	2.30835094858673	NA
ENSG00000167110	NA	2.57124285056022	NA
ENSG00000167123	NA	2.97543180850926	NA
ENSG00000167157	NA	2.3392526340327	NA
ENSG00000167173	NA	2.12450422483428	1.70435804480562
ENSG00000167202	NA	2.28735377271475	NA
ENSG00000167216	NA	2.14921911265538	NA
ENSG00000167258	NA	2.31597034545692	NA
ENSG00000167264	NA	2.26670196688409	NA
ENSG00000167280	NA	2.17084820364331	NA
ENSG00000167291	NA	2.41463914673701	NA
ENSG00000167302	NA	2.39724458101039	NA
ENSG00000167363	NA	2.50893352605003	NA
ENSG00000167377	NA	2.17084820364331	NA
ENSG00000167380	NA	2.228400358703	NA
ENSG00000167384	NA	2.10243370568134	NA
ENSG00000167397	NA	3.15836249209525	2.0825825375546
ENSG00000167447	NA	2.13987908640124	1.7553094984957
ENSG00000167470	NA	2.18639121569549	1.95968212574053
ENSG00000167523	NA	2.36361197989214	NA
ENSG00000167525	NA	2.08778141780954	NA
ENSG00000167528	NA	2.41363499719856	NA
ENSG00000167543	NA	2.48657215051836	NA
ENSG00000167548	NA	2.53706314278162	NA
ENSG00000167549	NA	2.17084820364331	NA
ENSG00000167550	NA	2.17609125905568	1.8052056628819
ENSG00000167565	NA	2.10243370568134	NA
ENSG00000167566	NA	2.20951501454263	NA
ENSG00000167588	NA	2.17084820364331	NA
ENSG00000167595	NA	2.39410130204004	NA
ENSG00000167601	NA	3.15836249209525	2.22458553233869
ENSG00000167608	NA	2.11461098423217	NA
ENSG00000167615	NA	2.2405492482826	NA
ENSG00000167625	NA	2.09621458534641	1.45200005678647
ENSG00000167644	NA	2.36361197989214	NA
ENSG00000167645	NA	3.15836249209525	NA
ENSG00000167646	NA	2.98632377705077	NA
ENSG00000167653	NA	2.228400358703	NA
ENSG00000167674	NA	2.55630250076729	NA
ENSG00000167685	NA	2.34635297445064	NA
ENSG00000167701	NA	2.21590181320403	NA
ENSG00000167702	NA	2.2405492482826	2.11502242605546
ENSG00000167716	NA	2.30835094858673	NA
ENSG00000167747	NA	2.22219604630172	NA
ENSG00000167767	NA	2.59703666497765	NA
ENSG00000167771	NA	2.3392526340327	2.0907706867574
ENSG00000167779	NA	3.15836249209525	NA
ENSG00000167797	NA	2.65147185219904	2.02511947553906
ENSG00000167840	NA	2.10243370568134	NA
ENSG00000167862	NA	2.70757017609794	1.89482501545773
ENSG00000167880	NA	2.32345836684947	NA
ENSG00000167889	NA	2.2792105126014	NA
ENSG00000167920	NA	2.32345836684947	NA
ENSG00000167930	NA	3.06280753317216	NA
ENSG00000167962	NA	2.5613399414589	NA
ENSG00000167964	NA	2.17609125905568	NA
ENSG00000167965	NA	2.82891756161669	NA
ENSG00000167968	NA	2.20466251174822	NA
ENSG00000167969	NA	2.73239375982297	NA
ENSG00000167981	NA	2.09621458534641	NA
ENSG00000167985	NA	2.25959387888595	NA
ENSG00000167987	NA	2.36361197989214	1.85574590820213
ENSG00000167995	NA	3.15836249209525	NA
ENSG00000167996	NA	3.15836249209525	NA
ENSG00000168005	NA	2.2792105126014	2.2169689909409
ENSG00000168010	NA	2.20466251174822	NA
ENSG00000168028	NA	3.15836249209525	2.27676985986536
ENSG00000168071	NA	2.29402509409532	NA
ENSG00000168096	NA	2.26670196688409	NA
ENSG00000168116	NA	2.11461098423217	1.70099209607463
ENSG00000168118	NA	2.38021124171161	NA
ENSG00000168140	NA	2.42258983985148	1.65890253432553
ENSG00000168152	NA	2.17609125905568	NA
ENSG00000168209	NA	2.10243370568134	1.7535299463892
ENSG00000168214	NA	2.29402509409532	NA
ENSG00000168243	NA	3.15836249209525	NA
ENSG00000168256	NA	2.46119828862249	NA
ENSG00000168263	NA	2.17609125905568	NA
ENSG00000168275	NA	2.26670196688409	NA
ENSG00000168283	NA	2.39724458101039	NA
ENSG00000168288	NA	2.80222623769107	1.96743253046009
ENSG00000168298	NA	2.53630587235103	2.00185970389378
ENSG00000168333	NA	2.48742121135947	1.85029902073751
ENSG00000168386	NA	2.14550717140966	NA
ENSG00000168389	NA	2.26670196688409	NA
ENSG00000168395	NA	2.18639121569549	NA
ENSG00000168411	NA	2.228400358703	NA
ENSG00000168427	NA	2.1981069988734	NA
ENSG00000168453	NA	2.64325522502477	NA
ENSG00000168502	NA	2.22219604630172	NA
ENSG00000168505	NA	2.14550717140966	NA
ENSG00000168517	NA	2.13987908640124	NA
ENSG00000168528	NA	3.15836249209525	2.11849756750801
ENSG00000168538	NA	2.6898414091375	NA
ENSG00000168542	NA	3.15836249209525	NA
ENSG00000168566	NA	2.69618158716852	1.69665125347369
ENSG00000168612	NA	2.12450422483428	1.67395744897806
ENSG00000168653	NA	3.15836249209525	NA
ENSG00000168675	NA	2.14921911265538	NA
ENSG00000168679	NA	2.14921911265538	NA
ENSG00000168685	NA	2.2464985807958	NA
ENSG00000168702	NA	2.23451728351269	NA
ENSG00000168710	NA	3.00346053210951	2.13562348419773
ENSG00000168724	NA	2.69037330691606	NA
ENSG00000168758	NA	2.13417710757677	NA
ENSG00000168763	NA	2.62818450807341	NA
ENSG00000168765	NA	3.11260500153457	NA
ENSG00000168772	NA	2.20951501454263	NA
ENSG00000168781	NA	2.68124123737559	NA
ENSG00000168792	NA	2.27369558793009	NA
ENSG00000168807	NA	2.57818060962778	1.88281802945274
ENSG00000168811	NA	2.14550717140966	NA
ENSG00000168818	NA	2.23451728351269	NA
ENSG00000168826	NA	2.13033376849501	NA
ENSG00000168827	NA	2.80016699020136	NA
ENSG00000168887	NA	2.76312837679914	NA
ENSG00000168890	NA	2.65839302627912	NA
ENSG00000168917	NA	2.21590181320403	NA
ENSG00000168958	NA	2.83084519230861	NA
ENSG00000168961	NA	2.10243370568134	NA
ENSG00000168993	NA	2.66238002001625	NA
ENSG00000168994	NA	2.19312459835446	NA
ENSG00000169016	NA	2.13033376849501	NA
ENSG00000169021	NA	2.71816940539131	1.7751576905131
ENSG00000169026	NA	2.16554107672237	NA
ENSG00000169047	NA	2.27369558793009	NA
ENSG00000169083	NA	2.32345836684947	NA
ENSG00000169087	NA	2.17084820364331	NA
ENSG00000169105	NA	2.54232738277397	1.91922957762243
ENSG00000169122	NA	2.12057393120585	NA
ENSG00000169131	NA	2.22219604630172	NA
ENSG00000169136	NA	2.3392526340327	1.93489063242911
ENSG00000169174	NA	2.58092497567562	NA
ENSG00000169184	NA	2.13987908640124	NA
ENSG00000169193	NA	2.17609125905568	NA
ENSG00000169230	NA	3.15836249209525	NA
ENSG00000169231	NA	2.16554107672237	NA
ENSG00000169239	NA	2.32345836684947	NA
ENSG00000169241	NA	2.94811942438054	NA
ENSG00000169242	NA	2.16554107672237	1.68407525838405
ENSG00000169255	NA	2.5649026725292	NA
ENSG00000169271	NA	2.33081946649584	2.04991702626156
ENSG00000169282	NA	2.76042248342321	NA
ENSG00000169314	NA	2.17609125905568	NA
ENSG00000169490	NA	2.2792105126014	NA
ENSG00000169504	NA	2.84596576154548	1.91025084576775
ENSG00000169508	NA	2.20951501454263	NA
ENSG00000169519	NA	2.17609125905568	NA
ENSG00000169564	NA	2.57541879121436	1.95349588908109
ENSG00000169567	NA	3.15836249209525	NA
ENSG00000169570	NA	2.33081946649584	2.11811467503832
ENSG00000169583	NA	2.35449260058944	NA
ENSG00000169599	NA	2.99193454971895	NA
ENSG00000169607	NA	2.20466251174822	NA
ENSG00000169609	NA	2.22219604630172	NA
ENSG00000169635	NA	2.13033376849501	1.93430956177362
ENSG00000169684	NA	2.68124123737559	1.87731668427933
ENSG00000169689	NA	2.5910646070265	NA
ENSG00000169715	NA	2.95741571472267	NA
ENSG00000169750	NA	2.94041686468167	NA
ENSG00000169752	NA	2.26670196688409	NA
ENSG00000169758	NA	2.17084820364331	NA
ENSG00000169764	NA	2.74052058605366	NA
ENSG00000169851	NA	2.32345836684947	NA
ENSG00000169891	NA	2.6144753660904	NA
ENSG00000169905	NA	2.35973193787215	NA
ENSG00000169908	NA	2.6232492903979	NA
ENSG00000169926	NA	2.31597034545692	NA
ENSG00000169951	NA	2.15472820744016	1.73430609513934
ENSG00000169955	NA	2.23451728351269	1.32290456321211
ENSG00000169964	NA	2.38021124171161	NA
ENSG00000169967	NA	2.45024910831936	NA
ENSG00000169981	NA	2.13033376849501	NA
ENSG00000170035	NA	2.73479982958885	NA
ENSG00000170049	NA	2.22219604630172	NA
ENSG00000170142	NA	2.75678819876812	NA
ENSG00000170144	NA	2.98227123303957	NA
ENSG00000170153	NA	2.33081946649584	NA
ENSG00000170175	NA	2.35449260058944	2.01855233558149
ENSG00000170190	NA	2.33081946649584	NA
ENSG00000170214	NA	3.15836249209525	NA
ENSG00000170222	NA	2.12057393120585	1.5211544536934
ENSG00000170236	NA	2.30059548388996	NA
ENSG00000170248	NA	2.82386530932451	NA
ENSG00000170260	NA	2.16554107672237	NA
ENSG00000170262	NA	2.20951501454263	NA
ENSG00000170264	NA	2.28735377271475	NA
ENSG00000170266	NA	2.84110908446815	NA
ENSG00000170270	NA	2.579554960401	1.70039127098634
ENSG00000170275	NA	3.15836249209525	2.4268111543516
ENSG00000170291	NA	2.38021124171161	NA
ENSG00000170293	NA	2.2405492482826	NA
ENSG00000170312	NA	2.36361197989214	2.00191660230093
ENSG00000170315	NA	3.15836249209525	NA
ENSG00000170340	NA	2.11461098423217	1.78334684580721
ENSG00000170345	NA	2.11058971029925	NA
ENSG00000170382	NA	2.48401496266756	NA
ENSG00000170390	NA	2.36361197989214	NA
ENSG00000170396	NA	2.16554107672237	NA
ENSG00000170412	NA	2.3392526340327	NA
ENSG00000170417	NA	2.23451728351269	NA
ENSG00000170421	NA	3.08714227938381	NA
ENSG00000170425	NA	2.20466251174822	1.95389118120879
ENSG00000170445	NA	2.80181516858144	NA
ENSG00000170464	NA	2.52865964523499	NA
ENSG00000170468	NA	2.12057393120585	1.70964253548219
ENSG00000170471	NA	2.36361197989214	NA
ENSG00000170473	NA	2.2792105126014	NA
ENSG00000170482	NA	2.3392526340327	NA
ENSG00000170485	NA	2.40654018043396	NA
ENSG00000170515	NA	2.81597600097199	NA
ENSG00000170522	NA	2.28735377271475	NA
ENSG00000170537	NA	2.54381980514266	NA
ENSG00000170540	NA	2.69827457667437	2.05209084016024
ENSG00000170545	NA	2.65030752313194	NA
ENSG00000170577	NA	2.1981069988734	NA
ENSG00000170579	NA	2.21590181320403	NA
ENSG00000170615	NA	2.84110908446815	NA
ENSG00000170631	NA	2.11058971029925	NA
ENSG00000170684	NA	2.17609125905568	1.61690269789761
ENSG00000170734	NA	2.25382243870807	1.92886468119665
ENSG00000170775	NA	2.14921911265538	NA
ENSG00000170779	NA	2.1981069988734	1.96219296186347
ENSG00000170786	NA	2.35449260058944	NA
ENSG00000170791	NA	2.31597034545692	NA
ENSG00000170801	NA	2.34635297445064	NA
ENSG00000170802	NA	2.13417710757677	NA
ENSG00000170836	NA	2.12450422483428	1.75565157810352
ENSG00000170854	NA	2.52633927738984	NA
ENSG00000170871	NA	2.10243370568134	NA
ENSG00000170889	NA	3.15836249209525	NA
ENSG00000170892	NA	2.79975396641189	2.02089213212661
ENSG00000170903	NA	2.10653085382238	NA
ENSG00000170906	NA	3.13360277051016	NA
ENSG00000170917	NA	2.36361197989214	NA
ENSG00000170946	NA	2.22219604630172	NA
ENSG00000170949	NA	2.13033376849501	NA
ENSG00000170955	NA	2.63968566124268	NA
ENSG00000170962	NA	2.2792105126014	NA
ENSG00000171004	NA	2.44746813094976	NA
ENSG00000171055	NA	2.29402509409532	NA
ENSG00000171056	NA	2.14550717140966	NA
ENSG00000171060	NA	2.32345836684947	NA
ENSG00000171067	NA	2.31597034545692	NA
ENSG00000171103	NA	2.33081946649584	NA
ENSG00000171109	NA	2.38021124171161	NA
ENSG00000171121	NA	2.34635297445064	NA
ENSG00000171130	NA	2.97266559226611	NA
ENSG00000171132	NA	2.16554107672237	NA
ENSG00000171135	NA	2.30059548388996	1.72624600556864
ENSG00000171148	NA	3.02366391819779	2.1043153908547
ENSG00000171150	NA	2.11058971029925	1.58935297344393
ENSG00000171159	NA	2.95424250943932	2.17560452228782
ENSG00000171163	NA	2.23451728351269	NA
ENSG00000171169	NA	2.13987908640124	NA
ENSG00000171189	NA	2.23451728351269	NA
ENSG00000171208	NA	2.38021124171161	NA
ENSG00000171224	NA	2.52166101511207	1.83560808478779
ENSG00000171227	NA	2.20951501454263	NA
ENSG00000171303	NA	2.27369558793009	NA
ENSG00000171307	NA	2.9029813997975	NA
ENSG00000171320	NA	2.19312459835446	NA
ENSG00000171357	NA	2.31597034545692	1.83635772104935
ENSG00000171368	NA	2.23451728351269	NA
ENSG00000171388	NA	2.14550717140966	NA
ENSG00000171408	NA	2.15472820744016	NA
ENSG00000171421	NA	2.33081946649584	1.95377940167524
ENSG00000171443	NA	2.17609125905568	2.18896011189753
ENSG00000171444	NA	2.228400358703	NA
ENSG00000171448	NA	2.14550717140966	1.79856478822209
ENSG00000171451	NA	2.228400358703	NA
ENSG00000171456	NA	2.22219604630172	NA
ENSG00000171462	NA	2.34635297445064	1.69337296782249
ENSG00000171466	NA	2.13033376849501	NA
ENSG00000171469	NA	2.11461098423217	NA
ENSG00000171522	NA	2.12450422483428	NA
ENSG00000171551	NA	2.30835094858673	NA
ENSG00000171574	NA	2.13987908640124	NA
ENSG00000171603	NA	2.78376069574392	2.18981832917466
ENSG00000171604	NA	2.27369558793009	NA
ENSG00000171606	NA	2.17609125905568	NA
ENSG00000171608	NA	2.43806745045349	NA
ENSG00000171612	NA	2.23451728351269	1.65709203648931
ENSG00000171617	NA	2.15472820744016	NA
ENSG00000171621	NA	2.12450422483428	NA
ENSG00000171634	NA	2.48911436937892	NA
ENSG00000171680	NA	2.30835094858673	NA
ENSG00000171720	NA	2.80427576712909	NA
ENSG00000171729	NA	2.14921911265538	1.84552956476568
ENSG00000171735	NA	2.21590181320403	NA
ENSG00000171790	NA	2.16016829295851	NA
ENSG00000171793	NA	2.54381980514266	NA
ENSG00000171806	NA	2.23451728351269	1.62558706856883
ENSG00000171819	NA	2.08350261983027	NA
ENSG00000171823	NA	2.13417710757677	NA
ENSG00000171824	NA	2.68124123737559	NA
ENSG00000171840	NA	2.27369558793009	NA
ENSG00000171853	NA	2.30835094858673	NA
ENSG00000171862	NA	2.33081946649584	NA
ENSG00000171867	NA	2.73094369342774	NA
ENSG00000171872	NA	2.34635297445064	NA
ENSG00000171914	NA	2.82736927305383	NA
ENSG00000171928	NA	2.13033376849501	NA
ENSG00000171951	NA	2.1981069988734	NA
ENSG00000171960	NA	3.01594624365757	1.96748852303547
ENSG00000171962	NA	2.34635297445064	NA
ENSG00000171970	NA	2.12057393120585	1.39310028949737
ENSG00000171984	NA	2.16554107672237	1.81764623900006
ENSG00000171992	NA	2.20466251174822	NA
ENSG00000172000	NA	2.12450422483428	NA
ENSG00000172007	NA	2.18127177155946	1.68410019824768
ENSG00000172037	NA	2.35449260058944	NA
ENSG00000172046	NA	2.44466923093852	NA
ENSG00000172053	NA	3.06370855939142	NA
ENSG00000172057	NA	2.38021124171161	NA
ENSG00000172059	NA	2.13987908640124	1.7601123637104
ENSG00000172081	NA	2.25382243870807	1.99094742759795
ENSG00000172086	NA	2.11461098423217	1.78324747346375
ENSG00000172113	NA	2.29402509409532	NA
ENSG00000172123	NA	2.14921911265538	NA
ENSG00000172159	NA	2.14921911265538	NA
ENSG00000172171	NA	2.2792105126014	NA
ENSG00000172239	NA	2.57886832866603	NA
ENSG00000172244	NA	2.14921911265538	1.7273404414706
ENSG00000172260	NA	2.2405492482826	NA
ENSG00000172262	NA	2.17084820364331	NA
ENSG00000172264	NA	2.1981069988734	NA
ENSG00000172292	NA	2.77334754198082	NA
ENSG00000172301	NA	2.84596576154548	2.01433400796691
ENSG00000172336	NA	2.25382243870807	1.85938559161438
ENSG00000172339	NA	2.31597034545692	NA
ENSG00000172340	NA	2.33081946649584	2.1894918774654
ENSG00000172346	NA	2.47450763911698	NA
ENSG00000172366	NA	2.25959387888595	NA
ENSG00000172380	NA	2.81036695368163	1.96326034462713
ENSG00000172409	NA	2.11461098423217	1.81910772613954
ENSG00000172426	NA	2.12450422483428	NA
ENSG00000172432	NA	2.28735377271475	NA
ENSG00000172456	NA	2.2405492482826	NA
ENSG00000172476	NA	2.2792105126014	1.5356652332412
ENSG00000172543	NA	2.08778141780954	NA
ENSG00000172572	NA	2.20951501454263	NA
ENSG00000172575	NA	2.19312459835446	NA
ENSG00000172638	NA	2.14921911265538	NA
ENSG00000172663	NA	3.00112770027703	NA
ENSG00000172667	NA	2.38021124171161	NA
ENSG00000172671	NA	2.39619934709574	NA
ENSG00000172717	NA	2.64972418592952	NA
ENSG00000172728	NA	2.17609125905568	NA
ENSG00000172732	NA	2.29402509409532	NA
ENSG00000172765	NA	2.13033376849501	NA
ENSG00000172766	NA	2.2792105126014	NA
ENSG00000172775	NA	2.45117215751254	NA
ENSG00000172819	NA	2.55630250076729	NA
ENSG00000172840	NA	2.11058971029925	NA
ENSG00000172869	NA	2.26670196688409	NA
ENSG00000172878	NA	2.28735377271475	NA
ENSG00000172888	NA	2.30835094858673	NA
ENSG00000172935	NA	2.228400358703	NA
ENSG00000172954	NA	2.63548374681491	NA
ENSG00000172992	NA	2.2464985807958	NA
ENSG00000172995	NA	2.1981069988734	NA
ENSG00000173041	NA	2.16554107672237	NA
ENSG00000173065	NA	2.13987908640124	NA
ENSG00000173113	NA	3.10407720615511	NA
ENSG00000173120	NA	2.19312459835446	NA
ENSG00000173141	NA	2.79309160017658	1.63340308674516
ENSG00000173156	NA	2.96651717644679	NA
ENSG00000173163	NA	2.19312459835446	NA
ENSG00000173166	NA	2.36361197989214	NA
ENSG00000173171	NA	2.83771466828491	NA
ENSG00000173193	NA	2.73575853744374	NA
ENSG00000173207	NA	2.69827457667437	2.07250053863721
ENSG00000173209	NA	2.16016829295851	NA
ENSG00000173210	NA	2.75587485567249	NA
ENSG00000173221	NA	2.33081946649584	NA
ENSG00000173226	NA	2.18639121569549	NA
ENSG00000173227	NA	2.48911436937892	NA
ENSG00000173261	NA	2.16554107672237	NA
ENSG00000173267	NA	2.81954393554187	NA
ENSG00000173269	NA	2.53402610605613	NA
ENSG00000173276	NA	2.12450422483428	NA
ENSG00000173334	NA	2.0920184707528	1.51471426204892
ENSG00000173349	NA	2.25382243870807	1.31314694789579
ENSG00000173401	NA	2.18639121569549	NA
ENSG00000173402	NA	2.74616696437729	NA
ENSG00000173406	NA	2.21590181320403	NA
ENSG00000173418	NA	2.80875097234959	NA
ENSG00000173436	NA	2.76042248342321	NA
ENSG00000173456	NA	2.32345836684947	1.92061192586698
ENSG00000173465	NA	2.79518458968242	2.00023526145264
ENSG00000173473	NA	2.98227123303957	NA
ENSG00000173530	NA	2.15472820744016	NA
ENSG00000173531	NA	2.14921911265538	NA
ENSG00000173540	NA	2.38021124171161	1.84761533045369
ENSG00000173542	NA	2.28735377271475	NA
ENSG00000173545	NA	2.1981069988734	1.9410887673725
ENSG00000173548	NA	2.16554107672237	1.92562289934849
ENSG00000173559	NA	2.13417710757677	NA
ENSG00000173588	NA	2.25382243870807	NA
ENSG00000173598	NA	2.45666962942376	NA
ENSG00000173611	NA	2.20951501454263	NA
ENSG00000173641	NA	2.54826654517075	NA
ENSG00000173692	NA	2.86946641008087	NA
ENSG00000173702	NA	2.95597622224833	NA
ENSG00000173715	NA	2.27369558793009	NA
ENSG00000173728	NA	2.13033376849501	NA
ENSG00000173744	NA	2.68824179597771	NA
ENSG00000173818	NA	2.17609125905568	NA
ENSG00000173846	NA	2.25959387888595	NA
ENSG00000173848	NA	2.26670196688409	NA
ENSG00000173875	NA	2.13417710757677	NA
ENSG00000173889	NA	2.30835094858673	NA
ENSG00000173905	NA	2.46478751964594	1.84139671968377
ENSG00000173915	NA	3.13033376849501	1.74324342674819
ENSG00000173926	NA	2.13033376849501	NA
ENSG00000173928	NA	2.13987908640124	1.6421704475646
ENSG00000173950	NA	2.35449260058944	NA
ENSG00000173960	NA	2.228400358703	NA
ENSG00000174080	NA	3.15836249209525	2.11843642207532
ENSG00000174151	NA	2.18127177155946	1.72188437295636
ENSG00000174173	NA	2.17609125905568	1.77274251176646
