EnsemblGeneID,GeneName,UniProtID,UniProtID_T,K,k,T50,ProteinHalfLife
ENSG00000136811,ODF2,Q5BJF6,Q5BJF6-2;Q5BJF6-3;Q5BJF6-4;Q5BJF6;Q5BJF6-9;Q5BJF6-8;Q5BJF6-5;Q5BJF6-6;Q5BJF6-10;Q5BJF6-7,0.173611636,0.149141535,3.992515699,0.667226851
ENSG00000112306,RPS12,P25398,P25398,0.033686347,0.01307,20.57650159,1.724549873
ENSG00000197714,ZNF460,Q14592,Q14592-2;Q14592,0.228,0.20176,3.040119213,0.535990392
ENSG00000077157,PPP1R12B,O60237,O60237;O60237-4;O60237-3,0.042454328,0.05956,16.32689072,1.065870772
ENSG00000090487,SPG21,Q9NZD8,Q9NZD8-2;Q9NZD8,0.048098337,0.02363026,14.41104261,1.467356956
ENSG00000237190,CDKN2AIPNL,Q96HQ2,Q96HQ2-2;Q96HQ2,0.089981665,0.061274657,7.703204671,1.053544572
ENSG00000181085,MAPK15,Q8TD08,Q8TD08-2;Q8TD08-3;Q8TD08,0.0369,0.01066,18.78447644,1.813068256
ENSG00000174996,KLC2,Q9H0B6,Q9H0B6;Q9H0B6-2,0.041391424,0.015250318,16.74615439,1.657546561
ENSG00000159692,CTBP1,Q13363,Q13363-2;Q13363,0.030535226,0.00717,22.6999201,1.985306305
ENSG00000113194,FAF2,Q96CS3,Q96CS3,0.03169227,0.015825239,21.87117467,1.641475174
ENSG00000149925,ALDOA,P04075,P04075;P04075-2,0.031053502,0.006334856,22.32106304,2.039088717
ENSG00000104442,ARMC1,Q9NVT9,Q9NVT9;Q9NVT9-2,0.0424,0.02166,16.34781086,1.505167009
ENSG00000072364,AFF4,Q9UHB7,Q9UHB7;Q9UHB7-2;Q9UHB7-3,0.105995283,0.081635257,6.539415354,0.928947696
ENSG00000163535,SGOL2,Q562F6,Q562F6-2;Q562F6,0.158480283,0.134491466,4.373712419,0.712130734
ENSG00000196642,RABL6,Q3YEC7,Q3YEC7;Q3YEC7-2;Q3YEC7-4;Q3YEC7-5;Q3YEC7-6;Q3YEC7-3,0.026,0.00352,26.65950694,2.294282798
ENSG00000104689,TNFRSF10A,O00220,O00220,0.036755408,0.012196852,18.85837276,1.754577705
ENSG00000138376,BARD1,Q99728,Q99728-3;Q99728-2;Q99728,0.027540879,0.01452,25.16793992,1.678858845
ENSG00000177370,TIMM22,Q9Y584,Q9Y584,0.076,0.05352,9.120357639,1.112309356
ENSG00000070404,FSTL3,O95633,O95633-2;O95633,0.4383218,0.412070452,1.581365976,0.225853987
ENSG00000110651,CD81,P60033,P60033,0.064,0.04152,10.8304247,1.222568116
ENSG00000120549,KIAA1217,Q5T5P2,Q5T5P2;Q5T5P2-3;Q5T5P2-7;Q5T5P2-10;Q5T5P2-6;Q5T5P2-8,0.034849677,0.011677979,19.88962988,1.773457761
ENSG00000088930,XRN2,Q9H0D6,Q9H0D6;Q9H0D6-2,0.03509943,0.010848373,19.74810351,1.805460846
ENSG00000023318,ERP44,Q9BS26,Q9BS26,0.030652243,0.009375404,22.61326132,1.86883547
ENSG00000154222,CC2D1B,Q5T0F9,Q5T0F9-2;Q5T0F9-3,0.03283626,0.00786,21.10919974,1.945402915
ENSG00000154305,MIA3,Q5JRA6,Q5JRA6-2;Q5JRA6;Q5JRA6-4,0.041665813,0.016689745,16.63587304,1.618375751
ENSG00000075292,ZNF638,Q14966,Q14966;Q14966-5,0.07686254,0.051209012,9.018010383,1.131479065
ENSG00000117676,RPS6KA1,Q15418,Q15418-4;Q15418;Q15418-2;Q15418-3,0.023786551,0.004647709,29.14029805,2.173586522
ENSG00000107758,PPP3CB,P16298,P16298;P16298-4;P16298-3;P16298-2,0.041,0.017466803,16.90602879,1.598612044
ENSG00000053900,ANAPC4,Q9UJX5,Q9UJX5;Q9UJX5-3;Q9UJX5-2,0.029097251,0.003214685,23.82174134,2.33368703
ENSG00000087365,SF3B2,Q13435,Q13435,0.044915921,0.02058959,15.43210421,1.527177771
ENSG00000164087,POC1A,Q8NBT0,Q8NBT0-2;Q8NBT0-3;Q8NBT0,0.109,0.08626,6.359148446,0.905016007
ENSG00000104884,ERCC2,P18074,P18074;P18074-2,0.086609468,0.046276543,8.003134001,1.175464556
ENSG00000108587,GOSR1,O95249,O95249,0.0533,0.02706,13.00463753,1.408497669
ENSG00000165410,CFL2,Q9Y281,Q9Y281-3;Q9Y281,0.024743888,0.009303419,28.0128643,1.872182893
ENSG00000175984,DENND2C,Q68D51,Q68D51-2;Q68D51-3;Q68D51,0.054344641,0.030160623,12.75465563,1.361385148
ENSG00000142864,SERBP1,Q8NC51,Q8NC51-2;Q8NC51,0.04823111,0.024244368,14.37137102,1.456214586
ENSG00000160917,CPSF4,O95639,O95639-3,0.024524885,0.01137,28.26301414,1.785064996
ENSG00000117360,PRPF3,O43395,O43395;O43395-3,0.044109409,0.019829302,15.71427026,1.543518044
ENSG00000105723,GSK3A,P49840,P49840,0.044337456,0.017860224,15.63344503,1.588938561
ENSG00000174013,FBXO45,P0C2W1,P0C2W1,0.018531055,#NUM!,37.40462591,NA
ENSG00000149658,YTHDF1,Q9BYJ9,Q9BYJ9;Q9BYJ9-2,0.0467228,0.023243588,14.83530925,1.474522285
ENSG00000164176,EDIL3,O43854,O43854-2;O43854,0.0282,0.00722,24.57968725,1.982288263
ENSG00000197746,PSAP,P07602,P07602;P07602-2;P07602-3,0.084392831,0.061777757,8.213341923,1.049993328
ENSG00000122126,OCRL,Q01968,Q01968;Q01968-2,0.03572842,0.012936197,19.4004431,1.729018831
ENSG00000142875,PRKACB,P22694,P22694-6;P22694-4;P22694-3;P22694;P22694-5;P22694-7;P22694-9;P22694-2;P22694-10;P22694-8,0.029686361,0.008838235,23.34901176,1.89445991
ENSG00000171723,GPHN,Q9NQX3,Q9NQX3;Q9NQX3-2,0.0368695,0.015386046,18.80001596,1.653698445
ENSG00000198743,SLC5A3,P53794,P53794,0.0246,0.00186,28.17671466,2.571312517
ENSG00000186298,PPP1CC,P36873,P36873;P36873-2,0.059949812,0.034419673,11.56212427,1.304018719
ENSG00000272325,NUDT3,O95989,O95989,0.0377,0.011853253,18.38586686,1.766987917
ENSG00000119523,ALG2,Q9H553,Q9H553;Q9H553-2,0.020392155,0.00012,33.99087387,3.761644215
ENSG00000151332,MBIP,Q9NS73,Q9NS73-3;Q9NS73-2;Q9NS73-5;Q9NS73,0.059478484,0.034967259,11.65374669,1.297163871
ENSG00000170892,TSEN34,Q9BSV6,Q9BSV6,0.114,0.08847,6.080238426,0.894029434
ENSG00000178996,SNX18,Q96RF0,Q96RF0-3;Q96RF0-2;Q96RF0,0.035832946,0.009750277,19.34385149,1.851808511
ENSG00000103066,PLA2G15,Q8NCC3,Q8NCC3,0.077118091,0.037898317,8.98812677,1.262205542
ENSG00000132300,PTCD3,Q96EY7,Q96EY7;Q96EY7-2,0.038032618,0.012467073,18.22507165,1.745060971
ENSG00000137502,RAB30,Q15771,Q15771-2;Q15771,0.0448,0.02232,15.47203528,1.492131271
ENSG00000185122,HSF1,Q00613,Q00613-2;Q00613,0.063152197,0.037039347,10.97582051,1.272162144
ENSG00000166851,PLK1,P53350,P53350,0.204362423,0.180145531,3.39175456,0.585201969
ENSG00000073584,SMARCE1,Q969G3,Q969G3-2;Q969G3;Q969G3-6;Q969G3-5;Q969G3-3;Q969G3-4,0.035098718,0.00885492,19.74850426,1.893640842
ENSG00000127337,YEATS4,O95619,O95619,0.072699931,0.048667879,9.534358133,1.153583046
ENSG00000101457,DNTTIP1,Q9H147,Q9H147,0.048092619,0.024130901,14.41275596,1.458251917
ENSG00000166750,SLFN5,Q08AF3,Q08AF3;Q08AF3-2,0.0326,0.012628983,21.26218345,1.739457098
ENSG00000176788,BASP1,P80723,P80723;P80723-2,0.03014631,0.01587,22.99277036,1.640248534
ENSG00000070087,PFN2,P35080,P35080-2;P35080,0.025793022,0.00272,26.87343779,2.406256557
ENSG00000090924,PLEKHG2,Q9H7P9,Q9H7P9-3;Q9H7P9;Q9H7P9-2,0.0689,0.04737965,10.0601913,1.165233616
ENSG00000154447,SH3RF1,Q7Z6J0,Q7Z6J0;Q7Z6J0-3,0.062727745,0.034130274,11.05008924,1.307685687
ENSG00000125912,NCLN,Q969V3,Q969V3-2;Q969V3,0.024183259,0.00262,28.66227376,2.42252417
ENSG00000133103,COG6,Q9Y2V7,Q9Y2V7-2;Q9Y2V7,0.0273,0.00177,25.39000661,2.592852195
ENSG00000152580,IGSF10,Q6WRI0,Q6WRI0,0.0819,0.05566,8.463335538,1.095282259
ENSG00000171497,PPID,Q08752,Q08752,0.039449208,0.01420936,17.57062355,1.688250956
ENSG00000090889,KIF4A,O95239,O95239;O95239-2,0.059499664,0.035453059,11.64959826,1.291171746
ENSG00000149743,TRPT1,Q86TN4,Q86TN4;Q86TN4-4;Q86TN4-2,0.0499,0.02742,13.89072506,1.402758011
ENSG00000145247,OCIAD2,Q56VL3,Q56VL3-2;Q56VL3,0.0286,0.00236,24.2359154,2.467913458
ENSG00000130956,HABP4,Q5JVS0,Q5JVS0;Q5JVS0-2,0.047119529,0.021134827,14.71040134,1.51582677
ENSG00000130348,QRSL1,Q9H0R6,Q9H0R6;Q9H0R6-2,0.042991162,0.017060076,16.12301576,1.608844494
ENSG00000126214,KLC1,Q07866,Q07866-6,0.031494285,0.00842,22.00866526,1.91551337
ENSG00000104763,ASAH1,Q13510,Q13510;Q13510-2;Q13510-3,0.0479,0.05096,14.47071358,1.133596042
ENSG00000104067,TJP1,Q07157,Q07157-2,0.038109841,0.013789387,18.18814138,1.701280494
ENSG00000118898,PPL,O60437,O60437,0.037049696,0.01442,18.70857925,1.681860201
ENSG00000104626,ERI1,Q8IV48,Q8IV48,0.048748333,0.023236385,14.21888983,1.474656893
ENSG00000100605,ITPK1,Q13572,Q13572;Q13572-2,0.0457,0.02322,15.16733437,1.474963246
ENSG00000134248,LAMTOR5,O43504,O43504,0.066249075,0.042899483,10.46274496,1.208373408
ENSG00000143545,RAB13,P51153,P51153,0.0253,0.003378994,27.39712176,2.312038049
ENSG00000124107,SLPI,P03973,P03973,0.187,0.16147,3.706669415,0.632733616
ENSG00000102781,KATNAL1,Q9BW62,Q9BW62,0.0485,0.02602,14.29169444,1.425518169
ENSG00000198231,DDX42,Q86XP3,Q86XP3,0.028097153,0.005893675,24.669659,2.070439309
ENSG00000198730,CTR9,Q6PD62,Q6PD62,0.0311,0.007801102,22.28769069,1.948669478
ENSG00000124126,PREX1,Q8TCU6,Q8TCU6;Q8TCU6-3;Q8TCU6-2,0.054227853,0.029421696,12.78212481,1.372157756
ENSG00000152256,PDK1,Q15118,Q15118;Q15118-2,0.043016276,0.02516,16.11360269,1.440114824
ENSG00000151413,NUBPL,Q8TB37,Q8TB37;Q8TB37-2,0.0237,#NUM!,29.24671648,NA
ENSG00000086504,MRPL28,Q13084,Q13084,0.050533157,0.02976,13.71668061,1.367192534
ENSG00000198162,MAN1A2,O60476,O60476,0.030119761,0.003289255,23.01303724,2.323727886
ENSG00000015133,CCDC88C,Q9P219,Q9P219,0.051972589,0.026417744,13.33678377,1.418929733
ENSG00000145779,TNFAIP8,O95379,O95379-3;O95379-2;O95379;O95379-4,0.043499885,0.01944285,15.93446005,1.552065545
ENSG00000175470,PPP2R2D,Q66LE6,Q66LE6,0.0345,0.00996,20.09122262,1.842566123
ENSG00000137880,GCHFR,P30047,P30047-2;P30047,0.0176,#NUM!,39.38336253,NA
ENSG00000113391,FAM172A,Q8WUF8,Q8WUF8;Q8WUF8-2;Q8WUF8-3,0.024857192,0.009281896,27.88517614,1.873188746
ENSG00000269335,IKBKG,Q9Y6K9,Q9Y6K9;Q9Y6K9-2;Q9Y6K9-3,0.07185207,0.045746816,9.646864427,1.180464586
ENSG00000166886,NAB2,Q15742,Q15742;Q15742-3;Q15742-2,0.251,0.22826,2.761542552,0.482395648
ENSG00000148908,RGS10,O43665,O43665;O43665-2;O43665-3,0.0406,0.01507,17.07259065,1.662712209
ENSG00000198189,HSD17B11,Q8NBQ5,Q8NBQ5,0.0396,0.01407,17.50371668,1.692531364
ENSG00000107372,ZFAND5,O76080,O76080,0.60409933,0.579845783,1.147405976,0.077512958
ENSG00000168924,LETM1,O95202,O95202,0.0316,0.02046,21.93503736,1.529919832
ENSG00000151552,QDPR,P09417,P09417;P09417-2,0.029147899,0.00392,23.78034819,2.247539394
ENSG00000184402,SS18L1,O75177,O75177;O75177-2,0.0239,0.003468054,29.00197408,2.300739584
ENSG00000130560,UBAC1,Q9BSL1,Q9BSL1,0.0389474,0.012702031,17.79700758,1.736952281
ENSG00000119280,C1orf198,Q9H425,Q9H425;Q9H425-3;Q9H425-2,0.099,0.07652,7.001486672,0.9570505
ENSG00000087053,MTMR2,Q13614,Q13614;Q13614-2,0.057334109,0.032239249,12.08961294,1.332440539
ENSG00000115866,DARS,P14868,P14868;P14868-2,0.026499245,0.00367,26.15724235,2.276159397
ENSG00000164904,ALDH7A1,P49419,P49419-2;P49419;P49419-4,0.023652484,0.004851309,29.30547084,2.154966514
ENSG00000109083,IFT20,Q8IY31,Q8IY31;Q8IY31-2;Q8IY31-4;Q8IY31-3,0.092949341,0.067061294,7.457257607,1.01435353
ENSG00000135974,C2orf49,Q9BVC5,Q9BVC5;Q9BVC5-2,0.037,0.01076,18.73370758,1.80901319
ENSG00000101003,GINS1,Q14691,Q14691,0.049651284,0.023743424,13.96030727,1.465282106
ENSG00000174749,C4orf32,Q8N8J7,Q8N8J7,0.0477,0.02522,14.53138743,1.439080379
ENSG00000165527,ARF6,P62330,P62330,0.03636908,0.01216,19.05869424,1.755891886
ENSG00000125691,RPL23,P62829,P62829,0.035077913,0.01116,19.76021706,1.793161266
ENSG00000066583,ISOC1,Q96CN7,Q96CN7,0.0289,0.00437,23.98433151,2.200344024
ENSG00000133773,CCDC59,Q9P031,Q9P031,0.09401702,0.067706092,7.372571291,1.010197714
ENSG00000168234,TTC39C,Q8N584,Q8N584;Q8N584-3,0.03444198,0.01026,20.12506762,1.8296781
ENSG00000116353,MECR,Q9BV79,Q9BV79;Q9BV79-2,0.03236665,0.02226,21.41547523,1.493300301
ENSG00000102024,PLS3,P13797,P13797;P13797-3;P13797-2,0.029889296,0.004234289,23.19048219,2.214045005
ENSG00000183856,IQGAP3,Q86VI3,Q86VI3,0.078138339,0.053814777,8.870769339,1.109923918
ENSG00000130559,CAMSAP1,Q5T5Y3,Q5T5Y3;Q5T5Y3-3;Q5T5Y3-2,0.048275252,0.02196901,14.35823005,1.499014975
ENSG00000140988,RPS2,P15880,P15880,0.026699251,0.002297216,25.96129691,2.479623684
ENSG00000120913,PDLIM2,Q96JY6,Q96JY6;Q96JY6-5,0.032449961,0.007856411,21.36049317,1.945601244
ENSG00000076706,MCAM,P43121,P43121;P43121-2,0.037549967,0.01502,18.45932876,1.664155528
ENSG00000138759,FRAS1,Q86XX4,Q86XX4;Q86XX4-2;Q86XX4-5;Q86XX4-4;Q86XX4-6,0.058,0.03526,11.95081346,1.293543153
ENSG00000196588,MKL1,Q969V6,Q969V6,0.100030995,0.077327506,6.929324048,0.952491457
ENSG00000163602,RYBP,Q8N488,Q8N488,0.146,0.12047,4.747583428,0.759946551
ENSG00000161813,LARP4,Q71RC2,Q71RC2-5;Q71RC2-3;Q71RC2;Q71RC2-4;Q71RC2-6;Q71RC2-7,0.089699777,0.065681637,7.727412525,1.023381495
ENSG00000281844,FBF1,Q8TES7,Q8TES7-5;Q8TES7;Q8TES7-6,0.0737,0.05122,9.404982097,1.131385887
ENSG00000198912,C1orf174,Q8IYL3,Q8IYL3,0.043549282,0.019503369,15.9163858,1.550715825
ENSG00000116815,CD58,P19256,P19256-2;P19256-3;P19256,0.041081748,0.012588066,16.87238782,1.740866457
ENSG00000130638,ATXN10,Q9UBB4,Q9UBB4;Q9UBB4-2,0.062999286,0.040387711,11.00246094,1.234576221
ENSG00000183137,CEP57L1,Q8IYX8,Q8IYX8-2;Q8IYX8,0.0161,#NUM!,43.05261991,NA
ENSG00000108312,UBTF,P17480,P17480-2;P17480,0.037232244,0.011569373,18.61685207,1.777515624
ENSG00000135372,NAT10,Q9H0A0,Q9H0A0;Q9H0A0-2,0.038370692,0.012407586,18.0644952,1.747138153
ENSG00000169223,LMAN2,Q12907,Q12907,0.030353912,0.006742195,22.83551361,2.01202412
ENSG00000125870,SNRPB2,P08579,P08579,0.0299,0.008761575,23.18217995,1.898243268
ENSG00000100519,PSMC6,P62333,P62333,0.029699327,0.00476,23.33881808,2.163218508
ENSG00000171109,MFN1,Q8IWA4,Q8IWA4;Q8IWA4-3,0.070174283,0.044288059,9.877509973,1.194538811
ENSG00000110046,ATG2A,Q2TAZ0,Q2TAZ0;Q2TAZ0-3;Q2TAZ0-4,0.042262986,0.013849823,16.40080939,1.699381235
ENSG00000152409,JMY,Q8N9B5,Q8N9B5-2;Q8N9B5,0.02079423,0.00052,33.33363061,3.124822117
ENSG00000139645,ANKRD52,Q8NB46,Q8NB46,0.115,0.08876,6.027366787,0.892608168
ENSG00000143256,PFDN2,Q9UHV9,Q9UHV9,0.034243832,0.009697814,20.24151939,1.854151602
ENSG00000167491,GATAD2A,Q86YP4,Q86YP4;Q86YP4-3;Q86YP4-2,0.065271357,0.039263064,10.61946949,1.246841272
ENSG00000120885,CLU,P10909,P10909-4;P10909;P10909-5;P10909-2;P10909-3,0.157455708,0.106792882,4.402172453,0.812283155
ENSG00000172893,DHCR7,Q9UBM7,Q9UBM7,0.0263,0.01116,26.3554061,1.793161266
ENSG00000066248,NGEF,Q8N5V2,Q8N5V2-3;Q8N5V2;Q8N5V2-2,0.0529,0.02737,13.10297128,1.403550664
ENSG00000169504,CLIC4,Q9Y696,Q9Y696,0.056633912,0.031168933,12.23908352,1.347103522
ENSG00000106399,RPA3,P35244,P35244,0.0309,0.007014955,22.43194759,1.994800544
ENSG00000083123,BCKDHB,P21953,P21953,0.026,0.00047,26.65950694,3.168727603
ENSG00000137497,NUMA1,Q14980,Q14980;Q14980-4;Q14980-3,0.0346,0.011749272,20.03315551,1.770814491
ENSG00000112787,FBRSL1,Q9HCM7,Q9HCM7,0.252,0.22576,2.75058405,0.487178465
ENSG00000105821,DNAJC2,Q99543,Q99543,0.0325,0.014105999,21.32760556,1.691421621
ENSG00000132589,FLOT2,Q14254,Q14254,0.017848249,0.017784409,38.83558394,1.590786026
ENSG00000013588,GPRC5A,Q8NFJ5,Q8NFJ5,0.0337,0.011666713,20.5681656,1.773876934
ENSG00000101150,TPD52L2,O43399,O43399;O43399-5;O43399-7,0.0452,0.020269761,15.33511461,1.533976839
ENSG00000163625,WDFY3,Q8IZQ1,Q8IZQ1-2;Q8IZQ1,0.0326,0.00992,21.26218345,1.844313789
ENSG00000056097,ZFR,Q96KR1,Q96KR1,0.06497815,0.039037216,10.66738863,1.249346628
ENSG00000183617,MRPL54,Q6P161,Q6P161,0.042799533,0.016905892,16.1952044,1.612787359
ENSG00000099219,ERMP1,Q7Z2K6,Q7Z2K6,0.0411,0.01557,16.8648949,1.648536848
ENSG00000197548,ATG7,O95352,O95352;O95352-2;O95352-3,0.029478806,0.006129796,23.51340763,2.053379434
ENSG00000138180,CEP55,Q53EZ4,Q53EZ4;Q53EZ4-2,0.079897747,0.055525248,8.675428348,1.096334952
ENSG00000099260,PALMD,Q9NP74,Q9NP74;Q9NP74-2;Q9NP74-3,0.0365,0.01422,18.99033371,1.687925865
ENSG00000054148,PHPT1,Q9NRX4,Q9NRX4;Q9NRX4-2,0.022473095,0.00916,30.8434232,1.878929987
ENSG00000117308,GALE,Q14376,Q14376;Q14376-2,0.025200397,0.008060223,27.50540737,1.934478386
ENSG00000177646,ACAD9,Q9H845,Q9H845,0.0291,0.011445313,23.81949074,1.78219777
ENSG00000011566,MAP4K3,Q8IVH8,Q8IVH8-3;Q8IVH8-2;Q8IVH8,0.085260366,0.062505949,8.12977018,1.044904111
ENSG00000083099,LYRM2,Q9NU23,Q9NU23,0.049260329,0.02866,14.07110339,1.383549275
ENSG00000173786,CNP,P09543,P09543-2;P09543,0.0256,0.00506,27.07606174,2.136674944
ENSG00000087253,LPCAT2,Q7L5N7,Q7L5N7,0.0884,0.06592,7.841031454,1.021808262
ENSG00000145945,FAM50B,Q9Y247,Q9Y247,0.153,0.12676,4.530373729,0.737843231
ENSG00000172809,RPL38,P63173,P63173,0.031189742,0.02496,22.22356256,1.44358088
ENSG00000203668,CHML,P26374,P26374,0.036834766,0.012403354,18.81774346,1.747286309
ENSG00000164961,KIAA0196,Q12768,Q12768,0.0214,0.00907,32.39005517,1.883218174
ENSG00000132825,PPP1R3D,O95685,O95685,0.027733734,0.00596,24.99292671,2.065579201
ENSG00000113448,PDE4D,Q08499,Q08499-10,0.031349641,0.00846,22.110211,1.913455098
ENSG00000172572,PDE3A,Q14432,Q14432,0.032990302,0.01532,21.01063485,1.655566696
ENSG00000166847,DCTN5,Q9BTE1,Q9BTE1-2;Q9BTE1;Q9BTE1-3,0.051624122,0.027665636,13.42680805,1.398884807
ENSG00000144867,SRPRB,Q9Y5M8,Q9Y5M8,0.0496,0.02686,13.97474154,1.411719453
ENSG00000139637,C12orf10,Q9HB07,Q9HB07,0.0251,0.003536128,27.61542552,2.292297505
ENSG00000164347,GFM2,Q969S9,Q969S9-2;Q969S9-3;Q969S9;Q969S9-4;Q969S9-5,0.03608005,0.011784032,19.21136979,1.769531564
ENSG00000125351,UPF3B,Q9BZI7,Q9BZI7-2;Q9BZI7,0.040482218,0.017840493,17.12226279,1.589418603
ENSG00000206043,C18orf63,Q68DL7,Q68DL7,0.0659,0.03966,10.51816662,1.242472751
ENSG00000101391,CDK5RAP1,Q96SZ6,Q96SZ6-2;Q96SZ6-6;Q96SZ6-3;Q96SZ6;Q96SZ6-5,0.163,0.13747,4.252436691,0.702617528
ENSG00000010244,ZNF207,O43670,O43670-2;O43670;O43670-4;O43670-3,0.0473,0.02256,14.65427443,1.487486366
ENSG00000113575,PPP2CA,P67775,P67775;P67775-2,0.0376,0.01256,18.43476544,1.741835822
ENSG00000139372,TDG,Q13569,Q13569,0.217,0.19076,3.194226639,0.560338147
ENSG00000132676,DAP3,P51398,P51398-3;P51398;P51398-2,0.056757378,0.03276,12.21245943,1.325481568
ENSG00000035681,NSMAF,Q92636,Q92636;Q92636-2,0.0433,0.01706,16.00801803,1.608846434
ENSG00000175073,VCPIP1,Q96JH7,Q96JH7,0.0516,0.026814608,13.43308489,1.412454009
ENSG00000059122,FLYWCH1,Q4VC44,Q4VC44;Q4VC44-3;Q4VC44-2;Q4VC44-4,0.077687837,0.048122161,8.922209812,1.158480337
ENSG00000196233,LCOR,Q96JN0,Q96JN0;Q96JN0-2,0.0857,0.06322,8.088065117,1.039970969
ENSG00000050405,LIMA1,Q9UHB6,Q9UHB6;Q9UHB6-2;Q9UHB6-3,0.043292609,0.018785995,16.01075092,1.566991264
ENSG00000149930,TAOK2,Q9UL54,Q9UL54-2;Q9UL54-4;Q9UL54,0.029499322,0.006547794,23.49705461,2.024730485
ENSG00000135052,GOLM1,Q8NBJ4,Q8NBJ4;Q8NBJ4-2,0.119895788,0.095392218,5.781247128,0.861312515
ENSG00000137959,IFI44L,Q53G44,Q53G44,0.146,0.12326,4.747583428,0.750003298
ENSG00000085224,ATRX,P46100,P46100-4;P46100;P46100-2;P46100-5;P46100-3,0.041892362,0.017927108,16.54590828,1.587315227
ENSG00000160917,CPSF4,O95639,O95639,0.0252,0.00246,27.5058405,2.449890354
ENSG00000132680,KIAA0907,Q7Z7F0,Q7Z7F0;Q7Z7F0-2;Q7Z7F0-3;Q7Z7F0-4,0.059038801,0.03315547,11.74053624,1.32027027
ENSG00000134453,RBM17,Q96I25,Q96I25,0.029957971,0.00616,23.13732097,2.051244749
ENSG00000122483,CCDC18,Q5T9S5,Q5T9S5-2;Q5T9S5,0.087401087,0.062759614,7.930647144,1.043145194
ENSG00000167523,SPATA33,Q96N06,Q96N06;Q96N06-2,0.0318,0.00932,21.79708115,1.871409549
ENSG00000142544,CTU1,Q7Z7A3,Q7Z7A3,0.0547392,0.02794622,12.66272036,1.394502391
ENSG00000186834,HEXIM1,O94992,O94992,0.037440887,0.012808185,18.51310802,1.733337873
ENSG00000116005,PCYOX1,Q9UHG3,Q9UHG3;Q9UHG3-2,0.017385914,0.00956,39.86832024,1.860367569
ENSG00000138685,FGF2,P09038,P09038-2;P09038-3;P09038-1;P09038,0.071,0.04547,9.762636346,1.183100507
ENSG00000116580,GON4L,Q3T8J9,Q3T8J9-2;Q3T8J9-3;Q3T8J9,0.0863,0.06006,8.031832915,1.062240133
ENSG00000116604,MEF2D,Q14814,Q14814-4;Q14814,0.0521,0.02936,13.30416853,1.37306941
ENSG00000185730,ZNF696,Q9H7X3,Q9H7X3,0.174,0.14776,3.983604486,0.671268579
ENSG00000183091,NEB,P20929,P20929-4;P20929;P20929-3;P20929-2,0.067662102,0.04175044,10.2442455,1.220164409
ENSG00000166263,STXBP4,Q6ZWJ1,Q6ZWJ1;Q6ZWJ1-2,0.065535868,0.040962046,10.57660791,1.228443822
ENSG00000139154,AEBP2,Q6ZN18,Q6ZN18-2;Q6ZN18;Q6ZN18-3,0.182,0.15647,3.808500992,0.646394378
ENSG00000197530,MIB2,Q96AX9,Q96AX9-10;Q96AX9-8;Q96AX9-7;Q96AX9-4;Q96AX9-6;Q96AX9-5;Q96AX9-2;Q96AX9-12;Q96AX9-3;Q96AX9;Q96AX9-11;Q96AX9-13;Q96AX9-14;Q96AX9-9,0.032081147,0.006642771,21.60605973,2.018476212
ENSG00000197006,METTL9,Q9H1A3,Q9H1A3-2;Q9H1A3,0.0458,0.02027,15.13421792,1.533971712
ENSG00000143799,PARP1,P09874,P09874,0.028642626,0.003852324,24.19984783,2.255102658
ENSG00000160877,NACC1,Q96RE7,Q96RE7,0.058136563,0.033784126,11.92274088,1.312112767
ENSG00000117450,PRDX1,Q06830,Q06830,0.025013596,0.001939897,27.71081664,2.553046811
ENSG00000131773,KHDRBS3,O75525,O75525-2;O75525,0.0333,0.011709193,20.81523065,1.772298498
ENSG00000131653,TRAF7,Q6Q0C0,Q6Q0C0;Q6Q0C0-2,0.103,0.08052,6.729584277,0.934921695
ENSG00000118705,RPN2,P04844,P04844-2;P04844,0.0382,0.016643125,18.14521415,1.619590594
ENSG00000114573,ATP6V1A,P38606,P38606-2;P38606,0.028485786,0.004603216,24.33308957,2.177764082
ENSG00000105552,BCAT2,O15382,O15382;O15382-2,0.030997419,0.00727,22.36144806,1.97929105
ENSG00000173418,NAA20,P61599,P61599,0.0285,0.00382,24.3209537,2.258762098
ENSG00000132155,RAF1,P04049,P04049;P04049-2,0.0508,0.02527,13.64462954,1.438220219
ENSG00000272333,KMT2B,Q9UMN6,Q9UMN6,0.0509,0.02466,13.6178228,1.448832389
ENSG00000142534,RPS11,P62280,P62280,0.03319262,0.012398113,20.88256931,1.747469879
ENSG00000109089,CDR2L,Q86X02,Q86X02,0.050149377,0.025038434,13.82165091,1.44221829
ENSG00000135250,SRPK2,P78362,P78362;P78362-2,0.033336467,0.009964908,20.79246102,1.842352149
ENSG00000087589,CASS4,Q9NQ75,Q9NQ75-2;Q9NQ75,0.207586127,0.113888535,3.339082392,0.784345455
ENSG00000077232,DNAJC10,Q8IXB1,Q8IXB1-2;Q8IXB1;Q8IXB1-3,0.027349589,0.00502,25.34397095,2.140121744
ENSG00000108848,LUC7L3,O95232,O95232;O95232-2,0.038184159,0.011909307,18.15274183,1.76493896
ENSG00000180376,CCDC66,A2RUB6,A2RUB6-3;A2RUB6,0.0346,0.044072114,20.03315551,1.196661582
